@id,@lat,@lon,name,admin_id
941581641,-34.6515225,-58.6124577,Escuela No. 12 Almirante Brown,ARG.1.82_1_gadm36
955987021,-31.1505569,-64.3322549,Escuela Domingo Faustino Sarmiento,ARG.6.3_1_gadm36
955987023,-31.2670277,-64.3029487,Escuela Primaria âDomingo Faustino Sarmientoâ,ARG.6.3_1_gadm36
968108133,-34.9132031,-57.9448440,Escuela Superior de Sanidad,ARG.1.63_1_gadm36
974266080,-50.3368777,-72.2611798,EGB 9,ARG.20.4_1_gadm36
974267769,-50.3401847,-72.2682059,CPES NÂº 9,ARG.20.4_1_gadm36
974267878,-50.3405242,-72.2689148,Escuela Especial NÂº5,ARG.20.4_1_gadm36
986445219,-28.4575913,-65.7923569,Escuela de Choya,ARG.2.7_1_gadm36
989120624,-28.0353156,-65.5932386,"Escuela ""La ViÃ±a""",ARG.2.11_1_gadm36
992873774,-32.7343492,-60.7420349,Escuela NÂº 6390 âAlmafuerteâ,ARG.21.17_1_gadm36
992873778,-32.7395431,-60.7472795,General Enrrique Mosconi NÂº 1339,ARG.21.17_1_gadm36
998918494,-28.4605093,-65.7694206,E.P.E.T NÂ° 7,ARG.2.7_1_gadm36
999325984,-34.5192049,-58.5377784,Instituto JosÃ© Manuel Estrada,ARG.1.110_1_gadm36
1003188370,-34.5608314,-58.4801255,Escuela Primaria ComÃºn 22 Felix de Azara,ARG.5.1_1_gadm36
1006208616,-34.5485790,-58.4632039,Escuela Integral Interdisciplinaria 10 AlfÃ©rez de NavÃ­o JosÃ© MarÃ­a Sobral,ARG.5.1_1_gadm36
1006208655,-34.5511594,-58.4609334,Escuela Primaria ComÃºn 09 Evaristo Julio Badia,ARG.5.1_1_gadm36
1007953855,-34.5649161,-58.7163159,,ARG.1.55_1_gadm36
1010894202,-34.5874673,-58.5122613,Escuela Primaria ComÃºn 05 Gabriela Mistral,ARG.5.1_1_gadm36
1011928429,-32.7097893,-60.7645518,"Escuela NÂº 1360 ""Batalla de Punta Quebracho""",ARG.21.17_1_gadm36
1015316454,-32.7753904,-60.7292033,Escuela NÂº 6392 âCarlos J. Benielliâ,ARG.21.17_1_gadm36
1021404236,-34.5757254,-58.4800892,Escuela Primaria ComÃºn 08 Jorge Angel Boero,ARG.5.1_1_gadm36
1033812169,-27.5823921,-66.3084414,Escuela Provincial De Educacion Tecnica NÂº4 Dr. Federico Schickendantz,ARG.2.3_1_gadm36
1038394684,-32.7437611,-60.7311575,Escuela Part. incorporada NÂº 1083 âSanta Rosa de Viterboâ,ARG.21.17_1_gadm36
1042029893,-34.7159031,-58.3930640,Modern School,ARG.1.64_1_gadm36
1042035109,-28.7474865,-65.5477223,,ARG.2.2_1_gadm36
1043885194,-28.4861656,-65.7948062,Escuela,ARG.2.7_1_gadm36
1046884165,-28.4255323,-65.7085402,"Escuela NÂ°264""Provincia de Bs As""",ARG.2.16_1_gadm36
1050218454,-34.7132312,-58.3738638,Escuela Nro 1 Juan Bautista Alberdi,ARG.1.64_1_gadm36
1051681029,-32.7545588,-60.7302565,Escuela NÂº 1291 âBrigadier General Estanislao LÃ³pezâ,ARG.21.17_1_gadm36
1051681047,-32.7461290,-60.7351015,Centro Recreativo Educativo Especial (CREE),ARG.21.17_1_gadm36
1051681048,-32.7466411,-60.7354208,Escuela NÂº 182 âMartÃ­n Miguel de GÃ¼emesâ,ARG.21.17_1_gadm36
1051681079,-32.7411770,-60.7356354,Escuela Especial NÂº 2118 HipoacÃºsicos,ARG.21.17_1_gadm36
1051681087,-32.7380365,-60.7362469,Escuela NÂº 113 âSargento Cabralâ,ARG.21.17_1_gadm36
1051681089,-32.7482334,-60.7364254,Colegio Cristiano Redentor,ARG.21.17_1_gadm36
1051681092,-32.7598574,-60.7405330,Centro de ayuda al discapacitado (C.A.D.I),ARG.21.17_1_gadm36
1051681096,-32.7529392,-60.7340260,Escuela NÂº 218 âLeandro N. Alemâ,ARG.21.17_1_gadm36
1051681107,-32.7518429,-60.7326313,Escuela NÂº 104 âSanta MÃ³nicaâ,ARG.21.17_1_gadm36
1052113843,-28.4684915,-65.7738195,Escuela,ARG.2.7_1_gadm36
1052147276,-28.4609828,-65.8046171,Jardin Pia,ARG.2.7_1_gadm36
1054326842,-28.4640641,-65.7869725,Escuela,ARG.2.7_1_gadm36
1055463981,-26.0711166,-65.9761994,Escuela Normal 5096,ARG.17.3_1_gadm36
1055741254,-28.4705570,-65.7810518,Escuela de Comercio,ARG.2.7_1_gadm36
1055741263,-28.4704932,-65.7799473,Colegio Nacional,ARG.2.7_1_gadm36
1060434743,-26.0917949,-66.0128718,Escuela del Divisadero,ARG.17.3_1_gadm36
1060434900,-26.0747855,-65.9759021,Escuela de Manualidades 5111,ARG.17.3_1_gadm36
1060435147,-26.0762626,-65.9767624,Escuela de EducaciÃ³n TÃ©cnica 5142,ARG.17.3_1_gadm36
1060435801,-26.0678979,-65.9810973,Escuela 4064 Doctor Facundo de ZuvirÃ­a,ARG.17.3_1_gadm36
1060435913,-26.0679013,-65.9879153,Escuela 4358 Doctor NicolÃ¡s Avellaneda,ARG.17.3_1_gadm36
1060505839,-34.7053128,-58.3920280,,ARG.1.64_1_gadm36
1060515857,-34.7250181,-58.3586390,Escuela Secundaria NÂ° 45,ARG.1.64_1_gadm36
1060515874,-34.7244912,-58.3673735,Escuela Primaria N* 25 Guillermo Gaebeler,ARG.1.64_1_gadm36
1068587197,-36.3779935,-56.7155756,Escuela EGB de Bellas Artes,ARG.1.61_1_gadm36
1068718343,-36.3387538,-56.7417958,Escuela Ceferino Namuncura,ARG.1.61_1_gadm36
1069283051,-36.3579536,-56.7252899,Escuela N* 1,ARG.1.61_1_gadm36
1069283077,-36.3584674,-56.7261472,Instituto Jose Manuel Estrada (IJME),ARG.1.61_1_gadm36
1070968995,-34.7034561,-58.3753914,Escuela Nro 22,ARG.1.64_1_gadm36
1071716545,-34.5973534,-58.3938029,Centro Educativo de Nivel Secundario 63,ARG.5.1_1_gadm36
1073640630,-31.8584899,-64.9760823,Manuel Belgrano,ARG.6.18_1_gadm36
1077659053,-43.2990326,-65.0874397,Colegio 729,ARG.4.11_1_gadm36
1083433581,-26.7834537,-60.4356439,Escuela Primaria N 252,ARG.3.4_1_gadm36
1086834872,-31.7360896,-65.0074596,,ARG.6.18_1_gadm36
1087673901,-34.7684100,-58.6478438,Escuela NÂª 11,ARG.1.62_1_gadm36
1087707702,-34.7656462,-58.6408806,Escuela Domingo F. Sarmiento.,ARG.1.62_1_gadm36
1088106459,-31.9199444,-64.5758713,Escuela Pablo Palacios,ARG.6.1_1_gadm36
1088489725,-31.8953604,-64.7731225,Escuela,ARG.6.21_1_gadm36
1100525643,-34.5937137,-58.5520336,EEM NÂº11 Berni,ARG.1.54_1_gadm36
1104916978,-35.1630330,-60.0828496,Escuela De EducaciÃ³n Secundaria 6 Jose Manuel Estrada,ARG.1.124_1_gadm36
1104917025,-35.1643074,-60.0796975,Escuela De EducaciÃ³n Primaria 41 MarÃ­a De Los Rem. Escalada De San MartÃ­nr,ARG.1.124_1_gadm36
1105404479,-34.7121029,-58.3840573,Colegio Lausanne,ARG.1.64_1_gadm36
1114121579,-37.1757662,-62.7549558,Escuela de EducaciÃ³n Especial 501,ARG.1.1_1_gadm36
1116069902,-34.5281248,-60.7357047,Escuela n 45,ARG.1.60_1_gadm36
1119491745,-34.5964127,-58.3945747,Escuela Argentina Modelo,ARG.5.1_1_gadm36
1122555328,-34.5363955,-58.5788452,Instituto San antonio de Padua,ARG.1.54_1_gadm36
1122555654,-34.5365987,-58.5787808,Inmaculada Concepcion,ARG.1.54_1_gadm36
1122556508,-34.5369346,-58.5821496,Escuela 49,ARG.1.54_1_gadm36
1122558018,-34.5389054,-58.5735827,Escuela EP NÂ° 24,ARG.1.54_1_gadm36
1124844153,-27.3694732,-55.8988380,Instituto Gutenberg,ARG.14.4_1_gadm36
1134245649,-36.9892652,-70.7546228,Residencia Estudiantil,ARG.15.11_1_gadm36
1134640840,-34.6003911,-58.3912858,Escuela Primaria ComÃºn 05 NicolÃ¡s RodrÃ­guez PeÃ±a,ARG.5.1_1_gadm36
1139381982,-26.8216819,-65.2027337,,ARG.24.2_1_gadm36
1139394553,-26.8237762,-65.2040454,Escuela Mitre,ARG.24.2_1_gadm36
1141524300,-38.7163071,-62.2609200,EGB Nro 4,ARG.1.10_1_gadm36
1142105075,-34.4443999,-58.5509978,Escuela No. 6 V. E. Montes,ARG.1.109_1_gadm36
1148178035,-34.7128909,-58.3928758,EGB NÂº9,ARG.1.64_1_gadm36
1150235776,-34.5872688,-58.5743380,Escuela NÂº18,ARG.1.122_1_gadm36
1151914468,-34.6060000,-58.5132919,Escuela del Mirador,ARG.5.1_1_gadm36
1151914501,-34.6022955,-58.5239601,Nuestra SeÃ±ora de Gracia y Buen Remedio,ARG.1.122_1_gadm36
1153952671,-27.4330594,-65.6135557,,ARG.24.12_1_gadm36
1153952672,-27.4321881,-65.6145808,Escuela Gobernador FrÃ­as Silva,ARG.24.12_1_gadm36
1164349998,-34.5690670,-58.4428539,Colegio Lincoln,ARG.5.1_1_gadm36
1164350032,-34.5669865,-58.4442659,Instituto EsquiÃº,ARG.5.1_1_gadm36
1164396094,-34.5710456,-58.4308935,Colegio del Arce,ARG.5.1_1_gadm36
1193964084,-27.4445865,-58.9994149,Colegio San Roque,ARG.3.20_1_gadm36
1195586263,-31.4194776,-64.1856758,Colegio San JosÃ©,ARG.6.2_1_gadm36
1211494541,-34.6652910,-58.8003582,Colegio Julio Cortazar,ARG.1.81_1_gadm36
1214441455,-34.8613729,-58.0370919,EGB N 80 - Maria Elena Altube,ARG.1.63_1_gadm36
1215663737,-34.8452891,-57.8962748,Base Naval Rio Santiago,ARG.1.36_1_gadm36
1228672321,-31.0155616,-62.0626113,Nuestra SeÃ±ora de Lourdes,ARG.6.20_1_gadm36
1231734542,-34.5635364,-58.5022648,Escuela Primaria ComÃºn 19 Naciones Unidas,ARG.5.1_1_gadm36
1231750240,-34.5753097,-58.4608698,Escuela Primaria ComÃºn 17 MonseÃ±or Gustavo J. Franceschi,ARG.5.1_1_gadm36
1232704427,-34.8148189,-58.2762202,Instituto Comunidad Santalucina,ARG.1.40_1_gadm36
1232704432,-34.8147308,-58.2772019,Instituto Santa LucÃ­a,ARG.1.40_1_gadm36
1235275585,-34.5982299,-58.4954452,Escuela Primaria ComÃºn 17 Rodolfo Rivarola,ARG.5.1_1_gadm36
1235275586,-34.5981144,-58.4923999,Instituto Glaux,ARG.5.1_1_gadm36
1236708126,-38.0049329,-57.5544537,EEM ex Colegio Nacional Mariano Moreno,ARG.1.52_1_gadm36
1236708711,-38.0027856,-57.5550438,,ARG.1.52_1_gadm36
1236708713,-37.9966984,-57.5463749,,ARG.1.52_1_gadm36
1236708715,-37.9968421,-57.5470937,,ARG.1.52_1_gadm36
1236945951,-37.9927060,-57.9222006,,ARG.1.52_1_gadm36
1236955507,-37.9641739,-57.6068640,Escuela Provincial NÂ° 34,ARG.1.52_1_gadm36
1251983395,-26.4077100,-54.5823974,Instituto Hindenburg 0603,ARG.14.6_1_gadm36
1251983400,-26.4081664,-54.5870323,Instituto Familiar Gumercindo Esquivel 0602,ARG.14.6_1_gadm36
1251983425,-26.4041017,-54.6221505,Escuela 129,ARG.14.6_1_gadm36
1251983426,-26.4123864,-54.5847161,Instituto San JosÃ©,ARG.14.6_1_gadm36
1257185932,-33.1493544,-64.3515535,Colegio Concordia,ARG.6.14_1_gadm36
1270765760,-34.6530798,-58.7821653,Jefferson College,ARG.1.81_1_gadm36
1273749964,-38.0305221,-60.1051515,Escuela Especial 501 Adolfo G. Chaves,ARG.1.2_1_gadm36
1273749994,-38.0231483,-60.1070344,Escuela De EducaciÃ³n Primaria 8 HipÃ³lito Yrigoyen,ARG.1.2_1_gadm36
1273834831,-38.0326941,-60.1003589,Escuela De EducaciÃ³n Primaria 1 Domingo Faustino Sarmiento,ARG.1.2_1_gadm36
1273834881,-38.0306575,-60.0973012,Centro Educativo Complementario Nro 801,ARG.1.2_1_gadm36
1273834907,-38.0302096,-60.0925054,Escuela De EducaciÃ³n Primaria 20 Rosa Bianchi De Iranzi,ARG.1.2_1_gadm36
1273834908,-38.0315617,-60.1006701,Escuela Municipal de Artes PlÃ¡sticas,ARG.1.2_1_gadm36
1273834915,-38.0320603,-60.0986530,Instituto Secundario Juan EliÃ§agaray,ARG.1.2_1_gadm36
1273834920,-38.0378995,-60.0957133,Escuela De EducaciÃ³n Primaria 9 Juan Bautista Alberdi,ARG.1.2_1_gadm36
1273834930,-38.0329476,-60.0989427,Colegio Inmaculada ConcepciÃ³n,ARG.1.2_1_gadm36
1273834936,-38.0343927,-60.0975909,Escuela de FormaciÃ³n Profesional Nro 2,ARG.1.2_1_gadm36
1273834948,-38.0308603,-60.1000692,Escuela Media Nro 203,ARG.1.2_1_gadm36
1278093753,-28.4682572,-65.7702789,Manzana de las Artes,ARG.2.7_1_gadm36
1278234578,-38.9957065,-61.5480065,Escuela Nro 18,ARG.1.30_1_gadm36
1281581612,-35.4652673,-69.5850385,San JosÃ© (primaria),ARG.13.11_1_gadm36
1281581620,-35.4655162,-69.5839433,San JosÃ© (secundaria),ARG.13.11_1_gadm36
1282114348,-27.7953979,-64.2571080,,ARG.22.7_1_gadm36
1300352532,-30.3642983,-60.4014788,Escuela de EducaciÃ³n TÃ©cnica 687 RepÃºblica de Venezuela,ARG.21.16_1_gadm36
1300352533,-30.3617360,-60.3993567,Escuela de EducaciÃ³n Secundaria 8115 San Antonio,ARG.21.16_1_gadm36
1300352535,-30.3635998,-60.4013891,Escuela Fiscal 523 Domingo Faustino Sarmiento,ARG.21.16_1_gadm36
1300352537,-30.3638683,-60.3997477,colegio niÃ±o jesus,ARG.21.16_1_gadm36
1306711132,-27.7157989,-55.1552347,Bachillerato ComÃºn 8,ARG.14.15_1_gadm36
1306804267,-27.3852277,-55.8936955,Instituto Inmaculada ConcepciÃ³n - Nivel primario,ARG.14.4_1_gadm36
1309568108,-37.9760433,-62.3331138,Escuela De EducaciÃ³n Primaria NÂº 12 JosÃ© Hernandez,ARG.1.101_1_gadm36
1312671884,-34.8731098,-58.0190745,Escuela nÂº 81 JosÃ© Gervasio Artigas,ARG.1.63_1_gadm36
1320243435,-37.6020071,-62.4102153,Escuela De EducaciÃ³n Primaria 3 Domingo Faustino Sarmiento,ARG.1.101_1_gadm36
1320928733,-37.7215286,-62.6074939,Escuela De EducaciÃ³n Primaria NÂº7 Teniente General Julio A. Roca,ARG.1.101_1_gadm36
1321119840,-37.6901138,-63.1614159,Escuela De EducaciÃ³n Primaria NÂº7 Genral Jose De San Martin,ARG.1.94_1_gadm36
1321119883,-37.6899058,-63.1546996,Escuela Especial Nro 502 Dr. Jose M. Darregueira,ARG.1.94_1_gadm36
1321119890,-37.6925377,-63.1668500,Escuela De EducaciÃ³n Secundaria NÂº 2 Lucio V Mansilla,ARG.1.94_1_gadm36
1326516552,-34.8773613,-58.0531077,E.G.B N 44 - Elvira Gonzalez Goizueta,ARG.1.63_1_gadm36
1326526256,-34.8726259,-58.0442672,Instituto Fray M. Esquiu,ARG.1.63_1_gadm36
1326531771,-34.8699852,-58.0444174,Instituto Jose Manuel Estrada,ARG.1.63_1_gadm36
1326541517,-34.8871482,-58.0579357,Escuela N 117 - Comandante Luis Piedrabuena,ARG.1.63_1_gadm36
1334619426,-28.4694494,-65.7765883,Esc. Clara Janet Armstrong,ARG.2.7_1_gadm36
1334619771,-28.4564507,-65.7715538,Instituto Nacional de EducaciÃ³n FÃ­sica,ARG.2.7_1_gadm36
1334621014,-28.4722909,-65.7789046,Instituto de EducaciÃ³n Superior Juan M. Chavarria,ARG.2.7_1_gadm36
1334621658,-28.4671021,-65.7776359,Rubinstein,ARG.2.7_1_gadm36
1334621660,-28.4634326,-65.7801716,Instituto Superior del Profesorado en Ciencias Religiosas  San Pio X,ARG.2.7_1_gadm36
1334622017,-28.4681761,-65.7815058,Instituto Superior Fray Mamerto EsquiÃº,ARG.2.7_1_gadm36
1350723076,-31.0127354,-62.0709855,Colegio 9 de Julio,ARG.6.20_1_gadm36
1355646033,-34.5925441,-58.4277611,Escuela Primaria ComÃºn 04 Provincia de CÃ³rdoba,ARG.5.1_1_gadm36
1356734243,-26.4553881,-60.1639415,Escuela Primaria N 435,ARG.3.19_1_gadm36
1357149451,-34.5980279,-58.4253546,Instituto Benito Nazar,ARG.5.1_1_gadm36
1362245221,-43.2627253,-65.3018653,Escuela Primaria NÂ° 138,ARG.4.11_1_gadm36
1362245224,-43.2685613,-65.2997196,Padre Rvdo RaÃºl A. Entraigas,ARG.4.11_1_gadm36
1362245227,-43.2559277,-65.3152227,Escuela Prov de Educ. TÃ©cnica NÂ° 748,ARG.4.11_1_gadm36
1362245323,-43.2461644,-65.2974086,Escuela 156 RaÃºl B. Diaz,ARG.4.11_1_gadm36
1362245324,-43.2689128,-65.2878428,,ARG.4.11_1_gadm36
1362245326,-43.2560605,-65.3182697,,ARG.4.11_1_gadm36
1362245327,-43.2729516,-65.3052878,,ARG.4.11_1_gadm36
1362245328,-43.2564199,-65.3193641,Colegio NÂ° 751,ARG.4.11_1_gadm36
1362245329,-43.2503015,-65.3001702,Escuela 511,ARG.4.11_1_gadm36
1362245331,-43.2505756,-65.3110602,Colegio NÂ° 712,ARG.4.11_1_gadm36
1362245332,-43.2512556,-65.3121975,Colegio NÂ° 714,ARG.4.11_1_gadm36
1362245883,-43.2420019,-65.3189457,,ARG.4.11_1_gadm36
1362304989,-43.2473325,-65.3123579,CFP NÂ° 653,ARG.4.11_1_gadm36
1366285400,-35.2763444,-58.1989674,EGB Nro. 3,ARG.1.18_1_gadm36
1368195274,-34.7113687,-58.5240103,Escuela Domingo Savio,ARG.1.62_1_gadm36
1369432526,-34.6000213,-58.4866841,Colegio Nuevo Pensar,ARG.5.1_1_gadm36
1369432534,-34.6042136,-58.4923379,Escuela Primaria ComÃºn 01 Doctor Antonio Dellepiane,ARG.5.1_1_gadm36
