@id,@lat,@lon,name,admin_id
3972969980,37.3378407,71.4654610,School,AFG.1.11_1_gadm36
3973100322,36.0258073,70.7646623,High School,AFG.1.8_1_gadm36
3973105325,37.3757025,71.4128034,School,AFG.1.11_1_gadm36
3973327916,37.2732053,70.9581196,School,AFG.1.1_1_gadm36
3973541456,37.3321737,70.9105599,School,AFG.1.11_1_gadm36
3973557952,36.4608589,70.7788198,High School,AFG.1.5_1_gadm36
3973557953,36.4610012,70.7789860,High School,AFG.1.5_1_gadm36
3975187104,36.6459841,70.8570237,High School,AFG.1.5_1_gadm36
3975233609,37.5443636,70.9913642,School,AFG.1.11_1_gadm36
3975270165,37.4583717,71.1521895,School,AFG.1.11_1_gadm36
3975450511,36.5318543,70.9949131,Secondary school,AFG.1.5_1_gadm36
3975464969,36.5292887,70.9479621,,AFG.1.5_1_gadm36
3975513703,36.5562577,70.9193937,School,AFG.1.5_1_gadm36
3975513704,36.5563176,70.9195478,School,AFG.1.5_1_gadm36
3975548266,37.3090911,71.0024101,School,AFG.1.1_1_gadm36
3975865174,37.9241399,71.2878829,School,AFG.1.11_1_gadm36
3975952345,37.9224362,71.2862839,Shop,AFG.1.11_1_gadm36
3975974969,36.7951853,70.8346304,,AFG.1.5_1_gadm36
3977448129,36.8310757,70.8542653,Secondary school,AFG.1.5_1_gadm36
3981165293,36.8920262,70.8335253,,AFG.1.5_1_gadm36
3981688450,36.9079787,70.8879723,,AFG.1.5_1_gadm36
3983462594,36.8403895,70.5350222,,AFG.1.3_1_gadm36
3983474105,36.8442286,70.5293171,,AFG.1.3_1_gadm36
3983684579,34.8262481,68.0410347,School,AFG.5.3_1_gadm36
3983721357,34.8473177,68.0439701,School,AFG.5.3_1_gadm36
3984166701,37.1412447,70.5203388,Khamjan High School,AFG.1.3_1_gadm36
3985545425,37.1085025,70.5163162,Madrasa,AFG.1.3_1_gadm36
3985561711,37.1055065,70.5174375,Sayed Abdul Karim Onas High School,AFG.1.3_1_gadm36
3985809822,38.2810218,70.8089896,School,AFG.1.2_1_gadm36
3986020687,38.3504857,70.6623383,School,AFG.1.2_1_gadm36
3986065552,37.0947168,70.5464528,Batah Tajribawi High School,AFG.1.3_1_gadm36
3986065553,37.0948863,70.5460904,Batah Tajribawi High School,AFG.1.3_1_gadm36
3986092717,38.4012950,70.6880254,School,AFG.1.2_1_gadm36
3989473377,38.4152383,70.6899315,School,AFG.1.2_1_gadm36
3994639256,37.1036562,70.5565650,Secondary School,AFG.1.3_1_gadm36
4001948256,35.6039743,68.9181481,Senondary School,AFG.3.8_1_gadm36
4002019225,35.6034945,68.9184844,Senondary School,AFG.3.8_1_gadm36
4089452922,37.1137670,70.5606608,Number 1 Girl High School,AFG.1.3_1_gadm36
4089452923,37.1139017,70.5604422,Number 1 Girl High School,AFG.1.3_1_gadm36
4089452924,37.1122690,70.5633496,Sa Efshahid High School,AFG.1.3_1_gadm36
4092047498,37.0982773,70.5890646,High School,AFG.1.3_1_gadm36
4092047499,37.0984232,70.5891599,High School,AFG.1.3_1_gadm36
4092222193,37.1115426,70.5826988,School,AFG.1.3_1_gadm36
4092222194,37.1069401,70.5873822,Shurabak Girl High School,AFG.1.3_1_gadm36
4092222195,37.1070103,70.5879410,Shurabak Girl High School,AFG.1.3_1_gadm36
4092222196,37.1072967,70.5877220,Shurabak Girl High School,AFG.1.3_1_gadm36
4092222197,37.1113746,70.5844616,Shurabak Tajrebawi Girl High School,AFG.1.3_1_gadm36
4092222198,37.1115175,70.5848567,Shurabak Tajrebawi Girl High School,AFG.1.3_1_gadm36
4092222199,37.1116466,70.5843505,Shurabak Tajrebawi Girl High School,AFG.1.3_1_gadm36
4092222200,37.1120913,70.5845847,Shurabak Tajrebawi Girl High School,AFG.1.3_1_gadm36
4104798210,37.1195224,70.5668549,Shana Shahid High School,AFG.1.3_1_gadm36
4107259123,37.1188945,70.5825168,Mokhfi High School,AFG.1.3_1_gadm36
4107259124,37.1189253,70.5820030,Mokhfi High School,AFG.1.3_1_gadm36
4107259125,37.1190629,70.5817279,Mokhfi High School,AFG.1.3_1_gadm36
4107259126,37.1191654,70.5825140,Mokhfi High School,AFG.1.3_1_gadm36
4109023596,37.1237111,70.5773006,Number 1 High School,AFG.1.3_1_gadm36
4109023597,37.1238733,70.5776066,Number 1 High School,AFG.1.3_1_gadm36
4109226933,37.1004268,70.5432769,Aljihad Girl High School,AFG.1.3_1_gadm36
4114097181,37.1035505,70.5301268,School,AFG.1.3_1_gadm36
4114097182,37.1038085,70.5306191,School,AFG.1.3_1_gadm36
4341912692,34.5012966,69.1453855,Gawarshad University,AFG.14.6_1_gadm36
4351098174,34.5027777,69.1207135,,AFG.14.6_1_gadm36
4353517189,34.5206234,69.3308545,Asra private high school,AFG.14.1_1_gadm36
4393204211,36.7189900,67.1100420,ÙÛØ³Ù Ø¨Ø§Ø®ØªØ±,AFG.4.11_1_gadm36
4406923657,32.4907490,62.1401670,ÙÚ©ØªØ¨ Ø®ÙØ§Ø¬Ù Ø¹Ø¨Ø¯Ø§ÙÙÙ Ø¨ÛØ¯Ø§Ø±,AFG.7.9_1_gadm36
4415935889,36.6657154,65.7679768,,AFG.13.9_1_gadm36
4439105993,34.5483471,69.1712511,,AFG.14.6_1_gadm36
4569035489,34.3301039,69.1727364,,AFG.14.10_1_gadm36
4591471792,36.7129932,67.1301896,,AFG.4.11_1_gadm36
4591597108,36.7169994,67.1335957,,AFG.4.11_1_gadm36
4591597396,36.7180146,67.1333129,,AFG.4.11_1_gadm36
4594421191,36.7205210,67.1093959,,AFG.4.11_1_gadm36
4594454791,36.7067891,67.1213248,,AFG.4.11_1_gadm36
4636516689,34.4791819,69.1227729,,AFG.14.6_1_gadm36
4734276221,36.7233790,67.1034420,,AFG.4.11_1_gadm36
4758857121,36.7052859,67.1075143,,AFG.4.11_1_gadm36
4758857221,36.7016625,67.1077726,,AFG.4.11_1_gadm36
4879823222,34.6588963,69.0910010,,AFG.14.13_1_gadm36
4937804325,34.5805164,69.1233748,,AFG.14.6_1_gadm36
4964127621,34.5492359,69.1527927,,AFG.14.6_1_gadm36
5057417921,36.7157763,67.0996401,,AFG.4.11_1_gadm36
5119432162,34.1558795,69.0591675,ÙÛØ³Ù ÙØ³ÙØ§Ù ÙØºÙ Ø®ÛÙ,AFG.21.4_1_gadm36
5191185921,34.6686580,69.0761083,,AFG.14.13_1_gadm36
5333848768,34.4026904,67.8797698,Possible School,AFG.33.5_1_gadm36
5370768846,34.5797828,69.1383972,Ghulam Haidar Khan High School,AFG.14.6_1_gadm36
5537113323,34.5318187,69.0811318,,AFG.14.6_1_gadm36
5619918828,33.3020827,61.9243590,,AFG.12.15_1_gadm36
5628111829,34.5907590,69.0818387,,AFG.14.13_1_gadm36
5628111851,34.9986408,69.1597867,,AFG.28.2_1_gadm36
5628119828,34.5891944,69.0858951,,AFG.14.13_1_gadm36
5628120424,34.5812643,69.0940329,,AFG.14.13_1_gadm36
5628227040,34.5957818,69.0812486,,AFG.14.13_1_gadm36
5628227043,34.5961400,69.0817899,,AFG.14.13_1_gadm36
5628227223,34.9468759,69.1628103,,AFG.28.1_1_gadm36
5628227226,35.0007160,69.1662779,,AFG.28.2_1_gadm36
5698287224,34.5907696,69.0818564,,AFG.14.13_1_gadm36
5791791771,34.3410075,61.7432751,,AFG.12.16_1_gadm36
5844028987,36.7224383,68.8734404,,AFG.19.6_1_gadm36
5863013911,36.7236908,68.8844044,,AFG.19.6_1_gadm36
5863013999,36.7013281,68.8881434,,AFG.19.6_1_gadm36
5863014000,36.7221651,68.8734422,,AFG.19.6_1_gadm36
5863014002,36.7315035,68.8761205,,AFG.19.6_1_gadm36
5863014386,36.7058487,68.8784851,,AFG.19.6_1_gadm36
6251021586,31.6164209,65.6471967,,AFG.15.5_1_gadm36
6251021587,31.6157288,65.6473604,,AFG.15.5_1_gadm36
