iso3,lat,lon,adminid,pop,closest_dist_0,closest_dist_1,closestid0,closestid1,id
COL,5.3125,-75.3125,COL.7.13_1_gadm36,709.9381104,3773.560063,3773.560063,994972,994972,7621
COL,10.0625,-75.27083333,COL.5.15_1_gadm36,2942.129883,2767.073892,2767.073892,992053,992053,7676
COL,-0.020833333,-75.3125,COL.23.6_1_gadm36,41.50946808,4768.434972,4768.434972,1029153,1029153,7632
COL,0.0625,-75.3125,COL.23.6_1_gadm36,41.5094223,11776.75285,11776.75285,1029153,1029153,7633
COL,0.145833333,-75.3125,COL.23.6_1_gadm36,41.5092926,14647.85687,14647.85687,540876,540876,7635
COL,0.229166667,-75.3125,COL.23.6_1_gadm36,41.50907135,20972.87895,20972.87895,540876,540876,7636
COL,0.3125,-75.3125,COL.23.6_1_gadm36,41.50876999,18861.9927,18861.9927,985578,985578,7637
COL,0.395833333,-75.3125,COL.23.6_1_gadm36,41.50836945,9603.125184,9603.125184,985578,985578,7638
COL,0.479166667,-75.3125,COL.23.6_1_gadm36,41.50788498,419.8117683,419.8117683,985578,985578,7639
COL,0.5625,-75.3125,COL.23.6_1_gadm36,41.50731659,5292.695992,5292.695992,985586,985586,7640
COL,1.4375,-75.3125,COL.8.5_1_gadm36,434.4462891,2851.241189,2851.241189,996340,996340,7615
COL,10.4375,-75.27083333,COL.5.35_1_gadm36,4067.828613,756.6892159,756.6892159,991576,991576,7663
COL,1.354166667,-75.3125,COL.8.6_1_gadm36,407.7286072,3838.944864,3925.277866,996442,996441,7617
COL,9.3125,-75.27083333,COL.28.5_1_gadm36,4830.324219,1697.099996,1697.099996,1026893,1026893,7655
COL,1.270833333,-75.3125,COL.8.8_1_gadm36,407.7423706,1009.652549,1009.652549,996323,996323,7616
COL,10.60416667,-75.27083333,COL.4.7_1_gadm36,2504.974609,1684.712035,1793.318881,991817,991831,7678
COL,9.9375,-75.27083333,COL.5.15_1_gadm36,2688.759521,2678.748271,2678.748271,992048,992048,7679
COL,9.395833333,-75.27083333,COL.28.11_1_gadm36,2334.317383,1360.753048,3837.078794,682375,1017985,7683
COL,10.35416667,-75.27083333,COL.5.35_1_gadm36,4054.973145,2145.779108,2145.779108,991561,991561,7661
COL,1.1875,-75.3125,COL.8.8_1_gadm36,307.1413269,2116.656091,2116.656091,996480,996480,7622
COL,0.6875,-75.3125,COL.23.6_1_gadm36,126.2429199,3346.539346,3346.539346,985575,985575,7629
COL,2.854166667,-75.27083333,COL.17.26_1_gadm36,5818.759277,2344.928213,2344.928213,1005687,1005687,7668
COL,5.9375,-75.27083333,COL.2.43_1_gadm36,3046.391113,3855.826364,3855.826364,988963,988963,7671
COL,7.979166667,-75.27083333,COL.13.1_1_gadm36,1806.408813,4286.28667,4286.28667,1002268,1002268,7691
COL,5.104166667,-75.27083333,COL.29.20_1_gadm36,513.9234009,2811.161773,2811.161773,1018947,1018947,7757
COL,4.3125,-75.27083333,COL.29.36_1_gadm36,6301.358887,1140.272737,1140.272737,1019092,1019092,7745
COL,7.520833333,-75.27083333,COL.2.23_1_gadm36,525.6600342,4957.956,4957.956,987328,987328,7763
COL,7.770833333,-75.27083333,COL.2.23_1_gadm36,490.193573,2535.389981,2535.389981,986725,986725,7768
COL,7.854166667,-75.27083333,COL.2.23_1_gadm36,490.0955505,6892.02259,6892.02259,987888,987888,7769
COL,7.6875,-75.27083333,COL.2.23_1_gadm36,459.4788208,2167.856944,2167.856944,987774,987774,7770
COL,2.604166667,-75.27083333,COL.17.4_1_gadm36,1926.267822,1258.399743,1258.399743,1006477,1006477,7698
COL,4.145833333,-75.27083333,COL.29.36_1_gadm36,760.0635986,2129.086946,2181.788911,1023470,1019085,7749
COL,4.229166667,-75.27083333,COL.29.36_1_gadm36,759.9822388,1487.49264,1487.49264,1019063,1019063,7750
COL,4.645833333,-75.27083333,COL.29.4_1_gadm36,1447.014771,4199.772443,4199.772443,1023452,1023452,7706
COL,1.479166667,-75.27083333,COL.8.5_1_gadm36,497.7811584,1851.753366,1851.753366,996293,996293,7765
COL,1.5625,-75.27083333,COL.8.5_1_gadm36,497.7616882,1077.447754,1077.447754,996269,996269,7766
COL,1.4375,-75.27083333,COL.8.5_1_gadm36,476.6427612,981.9257402,981.9257402,996341,996341,7771
COL,10.77083333,-75.27083333,COL.5.27_1_gadm36,467.0019531,1957.539476,1957.539476,991826,991826,7740
COL,4.895833333,-75.27083333,COL.29.45_1_gadm36,861.2662354,1409.774344,1409.774344,1018438,1018438,7752
COL,3.229166667,-75.27083333,COL.17.3_1_gadm36,1081.610107,1549.30305,1549.30305,1006291,1006291,7727
COL,3.645833333,-75.27083333,COL.29.12_1_gadm36,1202.740234,4530.459601,4530.459601,683306,683306,7719
COL,8.354166667,-75.27083333,COL.13.14_1_gadm36,1398.143555,2001.943754,2001.943754,1002074,1002074,7708
COL,5.6875,-75.27083333,COL.2.105_1_gadm36,974.4578247,2904.188875,2904.188875,988439,988439,7731
COL,5.395833333,-75.27083333,COL.7.17_1_gadm36,1474.522949,3747.14291,3747.14291,984708,984708,7705
COL,3.5625,-75.27083333,COL.29.28_1_gadm36,961.6077881,860.5349793,860.5349793,1019545,1019545,7746
COL,8.145833333,-75.27083333,COL.13.1_1_gadm36,822.8547974,4218.426981,4218.426981,1002652,1002652,7742
COL,8.229166667,-75.27083333,COL.13.1_1_gadm36,752.3561401,5009.767024,5010.421474,1002463,1002650,7747
COL,6.854166667,-75.27083333,COL.2.8_1_gadm36,1347.155151,980.4149937,980.4149937,984665,984665,7709
COL,3.3125,-75.27083333,COL.17.3_1_gadm36,1077.786255,6622.109411,6622.109411,1006296,1006296,7728
COL,8.729166667,-75.27083333,COL.28.8_1_gadm36,1409.15625,1355.263164,1355.263164,1018230,1018230,7702
COL,8.4375,-75.27083333,COL.13.14_1_gadm36,1493.769653,773.8799387,773.8799387,1002052,1002052,7716
COL,8.3125,-75.27083333,COL.13.14_1_gadm36,1182.616821,1978.951398,1978.951398,1002410,1002410,7737
COL,2.8125,-75.27083333,COL.17.26_1_gadm36,2570.849365,2729.612346,2729.612346,1027932,1027932,7700
COL,1.770833333,-75.27083333,COL.8.11_1_gadm36,426.313324,1598.735827,1598.735827,996220,996220,7761
COL,8.854166667,-75.27083333,COL.28.8_1_gadm36,2883.117676,665.5267952,665.5267952,1017699,1017699,7711
COL,8.8125,-75.27083333,COL.28.8_1_gadm36,1329.632935,1333.586251,1333.586251,1017730,1017730,7713
COL,1.395833333,-75.27083333,COL.8.6_1_gadm36,444.3937988,1777.473685,7508.442227,996337,996445,7773
COL,3.604166667,-75.27083333,COL.29.12_1_gadm36,1173.343018,2967.042336,2967.042336,1019183,1019183,7725
COL,3.729166667,-75.27083333,COL.29.12_1_gadm36,1012.047302,2095.562006,2095.562006,1019459,1019459,7729
COL,2.479166667,-75.27083333,COL.8.13_1_gadm36,1183.850586,2210.314141,2443.348985,1006404,1006405,7721
COL,5.770833333,-75.27083333,COL.2.105_1_gadm36,1148.995605,643.6036497,643.6036497,988426,988426,7739
COL,5.8125,-75.27083333,COL.2.43_1_gadm36,1766.406738,1463.452486,3173.728151,984652,988445,7710
COL,6.9375,-75.27083333,COL.2.8_1_gadm36,1388.41272,1048.124582,1048.124582,989302,989302,7715
COL,6.8125,-75.27083333,COL.2.53_1_gadm36,1340.682495,2663.760864,2663.760864,989285,989285,7714
COL,2.4375,-75.27083333,COL.8.13_1_gadm36,1104.55127,4532.838159,7063.477464,1006402,1006405,7730
COL,6.979166667,-75.27083333,COL.2.9_1_gadm36,1528.327515,945.6031249,945.6031249,989588,989588,7703
COL,7.104166667,-75.27083333,COL.2.9_1_gadm36,857.118103,478.3453658,478.3453658,989605,989605,7712
COL,6.729166667,-75.27083333,COL.2.31_1_gadm36,755.3030396,1164.082145,1164.082145,986589,986589,7744
COL,2.104166667,-75.27083333,COL.8.11_1_gadm36,482.1302185,10392.77221,10392.77221,996761,996761,7772
COL,3.1875,-75.27083333,COL.17.36_1_gadm36,1012.011658,3975.704389,5191.644466,1006309,1006294,7738
COL,1.229166667,-75.27083333,COL.8.8_1_gadm36,402.7961426,2501.021162,2501.021162,996318,996318,7775
COL,3.395833333,-75.27083333,COL.29.28_1_gadm36,764.1034546,6623.119127,7708.782672,1006296,1019552,7748
COL,3.479166667,-75.27083333,COL.29.28_1_gadm36,691.7460938,1243.302448,1243.302448,680336,680336,7754
COL,4.9375,-75.27083333,COL.29.45_1_gadm36,979.4338379,677.4164475,677.4164475,1003956,1003956,7732
COL,7.3125,-75.27083333,COL.2.108_1_gadm36,692.4485474,1462.428192,1462.428192,987327,987327,7755
COL,3.895833333,-75.27083333,COL.29.29_1_gadm36,988.2281494,993.9953427,993.9953427,1019656,1019656,7734
COL,3.979166667,-75.27083333,COL.29.29_1_gadm36,988.1287231,2190.767817,2190.767817,1023507,1023507,7735
COL,4.0625,-75.27083333,COL.29.29_1_gadm36,959.4785156,3716.819498,3716.819498,1019629,1019629,7736
COL,1.6875,-75.27083333,COL.8.5_1_gadm36,610.3557129,1197.722386,1197.722386,1022425,1022425,7760
COL,5.354166667,-75.27083333,COL.7.17_1_gadm36,1142.271606,1894.485121,1894.485121,994970,994970,7741
COL,7.9375,-75.27083333,COL.2.23_1_gadm36,1385.008545,6926.567717,6926.567717,986749,986749,7743
COL,7.4375,-75.27083333,COL.2.108_1_gadm36,611.2694092,3915.851576,3915.851576,989492,989492,7759
COL,7.020833333,-75.27083333,COL.2.26_1_gadm36,1462.874878,1544.467248,1544.467248,1024462,1024462,7701
COL,1.3125,-75.27083333,COL.8.8_1_gadm36,404.3776855,2464.341241,2464.341241,996335,996335,7776
COL,9.645833333,-75.27083333,COL.28.12_1_gadm36,1526.099731,1513.56757,1513.56757,1018368,1018368,7717
COL,9.604166667,-75.27083333,COL.28.12_1_gadm36,1211.044556,1982.704926,1982.704926,1018022,1018022,7720
COL,3.8125,-75.27083333,COL.29.29_1_gadm36,988.3255005,1437.394422,1437.394422,985803,985803,7733
COL,5.020833333,-75.27083333,COL.29.20_1_gadm36,670.3365479,2656.112024,2656.112024,1018935,1018935,7756
COL,9.895833333,-75.27083333,COL.5.15_1_gadm36,2014.926147,1459.450645,2212.572618,991791,992060,7699
COL,8.0625,-75.27083333,COL.13.1_1_gadm36,1521.031738,5923.610874,5923.610874,1002264,1002264,7697
COL,0.979166667,-75.27083333,COL.8.14_1_gadm36,205.8778687,1213.528005,1213.528005,984727,984727,7794
COL,0.9375,-75.27083333,COL.8.14_1_gadm36,157.9801178,657.943401,657.943401,984730,984730,7795
COL,0.729166667,-75.27083333,COL.8.14_1_gadm36,35.0994339,601.1021729,601.1021729,984871,984871,7796
COL,0.854166667,-75.27083333,COL.8.14_1_gadm36,24.32839012,1679.151837,1679.151837,984738,984738,7809
COL,0.8125,-75.27083333,COL.8.14_1_gadm36,24.10684967,4151.397632,4151.397632,984752,984752,7810
COL,1.020833333,-75.27083333,COL.8.14_1_gadm36,206.0411682,753.1120891,753.1120891,996485,996485,7792
COL,8.5625,-75.22916667,COL.28.17_1_gadm36,1877.055542,2359.171855,2359.171855,1018234,1018234,7854
COL,5.270833333,-75.27083333,COL.7.13_1_gadm36,232.6243439,1786.761386,3011.603039,994968,994969,7790
COL,4.5625,-75.22916667,COL.29.4_1_gadm36,3009.709961,3430.902817,3430.902817,1007042,1007042,7820
COL,5.979166667,-75.22916667,COL.2.43_1_gadm36,2925.551025,1149.912529,1149.912529,683054,683054,7828
COL,9.4375,-75.22916667,COL.28.9_1_gadm36,2109.177734,2226.743505,2226.743505,1017636,1017636,7839
COL,8.9375,-75.22916667,COL.13.6_1_gadm36,2359.115967,260.9696774,260.9696774,1002591,1002591,7838
COL,6.270833333,-75.22916667,COL.2.76_1_gadm36,3573.192383,674.4331094,674.4331094,987338,987338,7823
COL,8.645833333,-75.22916667,COL.28.17_1_gadm36,1876.641602,366.759875,366.759875,1018224,1018224,7855
COL,2.229166667,-75.27083333,COL.8.11_1_gadm36,328.8520813,11013.77041,19888.93286,996794,996761,7777
COL,7.979166667,-75.22916667,COL.2.32_1_gadm36,2017.172607,3118.252991,3118.252991,1024468,1024468,7848
COL,2.395833333,-75.27083333,COL.8.13_1_gadm36,672.3621826,5960.664499,11691.58755,1006410,1006405,7781
COL,6.145833333,-75.22916667,COL.2.52_1_gadm36,6769.744141,530.9155674,530.9155674,989550,989550,7814
COL,9.3125,-75.22916667,COL.28.16_1_gadm36,2333.564941,1027.837109,1027.837109,1017758,1017758,7841
COL,2.895833333,-75.22916667,COL.17.19_1_gadm36,8180.282715,2653.865263,3876.529449,1011348,1026931,7815
COL,9.104166667,-75.22916667,COL.28.5_1_gadm36,4590.40332,3618.779874,3799.534952,1023505,1017829,7831
COL,2.979166667,-75.22916667,COL.17.19_1_gadm36,7545.128418,1405.19853,1405.19853,1011370,1011370,7816
COL,4.395833333,-75.22916667,COL.29.22_1_gadm36,12060.82813,1351.660602,1351.660602,1007111,1007111,7811
COL,10.4375,-75.22916667,COL.5.35_1_gadm36,3297.164063,4621.634243,4621.634243,991576,991576,7826
COL,10.47916667,-75.22916667,COL.4.15_1_gadm36,3041.106689,4689.841843,4689.841843,990483,990483,7825
COL,2.6875,-75.22916667,COL.17.26_1_gadm36,1959.340454,1669.146696,1839.91179,1006456,1027009,7842
COL,4.479166667,-75.22916667,COL.29.22_1_gadm36,11808.68652,1434.164684,1434.164684,1007051,1007051,7812
COL,4.354166667,-75.22916667,COL.29.22_1_gadm36,12060.2666,696.8598432,696.8598432,1007120,1007120,7813
COL,4.3125,-75.22916667,COL.29.22_1_gadm36,9606.994141,1225.794099,1225.794099,1019114,1019114,7817
COL,10.64583333,-75.22916667,COL.4.7_1_gadm36,2629.800537,1888.183855,1888.183855,990476,990476,7829
COL,9.229166667,-75.22916667,COL.28.16_1_gadm36,2078.810547,665.5101999,665.5101999,1017753,1017753,7843
COL,1.104166667,-75.27083333,COL.8.14_1_gadm36,216.3414001,3756.181786,3756.181786,996479,996479,7793
COL,10.27083333,-75.22916667,COL.5.21_1_gadm36,2060.205566,5144.654434,6001.10414,991732,991755,7845
COL,9.6875,-75.22916667,COL.5.10_1_gadm36,1990.724487,563.0566957,563.0566957,992309,992309,7849
COL,6.229166667,-75.22916667,COL.2.76_1_gadm36,3621.057617,1975.726069,1975.726069,988001,988001,7824
COL,6.5625,-75.22916667,COL.2.102_1_gadm36,1525.85437,1448.072083,3393.835984,988337,988524,7851
COL,6.0625,-75.22916667,COL.2.35_1_gadm36,3771.228271,750.9681481,750.9681481,989013,989013,7840
COL,10.35416667,-75.22916667,COL.5.21_1_gadm36,2061.363281,5885.251576,5885.251576,991755,991755,7847
COL,0.020833333,-75.27083333,COL.23.6_1_gadm36,41.00524902,7452.500778,7452.500778,1029163,1029163,7797
COL,7.229166667,-75.27083333,COL.2.9_1_gadm36,510.2417297,1340.009105,1340.009105,988888,988888,7778
COL,7.1875,-75.27083333,COL.2.9_1_gadm36,362.4155273,2871.835615,2871.835615,1022237,1022237,7780
COL,8.479166667,-75.22916667,COL.13.14_1_gadm36,1482.768066,5230.834751,6794.203649,1018239,1002052,7857
COL,2.0625,-75.27083333,COL.8.11_1_gadm36,360.2941895,9895.040481,9895.040481,996761,996761,7783
COL,2.020833333,-75.27083333,COL.8.11_1_gadm36,265.6775818,8905.629399,8905.629399,996938,996938,7784
COL,1.979166667,-75.27083333,COL.8.11_1_gadm36,246.0171051,8817.587453,8817.587453,996938,996938,7786
COL,1.9375,-75.27083333,COL.8.11_1_gadm36,242.9985199,6964.794706,6964.794706,996742,996742,7787
COL,6.104166667,-75.22916667,COL.2.44_1_gadm36,7074.612305,859.9459219,859.9459219,989014,989014,7819
COL,10.10416667,-75.22916667,COL.5.13_1_gadm36,2011.546631,1519.80832,1519.80832,992016,992016,7846
COL,10.02083333,-75.22916667,COL.5.15_1_gadm36,2547.317627,3990.019478,3990.019478,992053,992053,7832
COL,-0.020833333,-75.27083333,COL.23.6_1_gadm36,41.00526047,5328.906056,5328.906056,1029163,1029163,7798
COL,-0.0625,-75.27083333,COL.23.6_1_gadm36,41.00524902,6643.225705,6643.225705,1029163,1029163,7799
COL,0.104166667,-75.27083333,COL.23.6_1_gadm36,41.0051651,10507.05978,10507.05978,541265,541265,7800
COL,0.1875,-75.27083333,COL.23.6_1_gadm36,41.00498962,18195.95455,18195.95455,541265,541265,7801
COL,0.270833333,-75.27083333,COL.23.6_1_gadm36,41.00472641,21862.64432,21862.64432,985592,985592,7802
COL,0.4375,-75.27083333,COL.23.6_1_gadm36,41.00394821,6626.48538,6626.48538,985578,985578,7804
COL,0.520833333,-75.27083333,COL.23.6_1_gadm36,41.00342941,3482.513464,6133.660864,984736,985578,7805
COL,0.604166667,-75.27083333,COL.23.6_1_gadm36,38.24321747,1604.244255,1604.244255,985586,985586,7806
COL,2.645833333,-75.22916667,COL.17.4_1_gadm36,2025.43396,2225.164441,2909.038795,984950,1006388,7852
COL,10.39583333,-75.22916667,COL.5.35_1_gadm36,2643.415771,6817.687652,6817.687652,992097,992097,7844
COL,1.145833333,-75.27083333,COL.8.8_1_gadm36,289.9137268,3200.457439,3200.457439,996326,996326,7791
COL,8.979166667,-75.22916667,COL.13.6_1_gadm36,2173.932373,1681.17957,1681.17957,1002590,1002590,7837
COL,4.8125,-75.27083333,COL.29.27_1_gadm36,287.5574341,3563.106088,3563.106088,1019812,1019812,7782
COL,9.979166667,-75.22916667,COL.5.24_1_gadm36,2629.349365,4092.23319,5024.984569,992054,992325,7833
COL,5.1875,-75.27083333,COL.7.13_1_gadm36,232.655426,1343.249103,1343.249103,1003301,1003301,7789
COL,5.895833333,-75.22916667,COL.2.43_1_gadm36,3001.463623,6474.250989,7569.933276,988427,987721,7827
COL,5.229166667,-75.22916667,COL.7.10_1_gadm36,1600.071777,4159.011159,4159.011159,995618,995618,7853
COL,5.0625,-75.22916667,COL.29.20_1_gadm36,664.3451538,2832.36053,2832.36053,1018928,1018928,7917
COL,4.979166667,-75.22916667,COL.29.9_1_gadm36,834.9474487,3837.337322,4851.335098,1018447,1019304,7896
COL,4.645833333,-75.22916667,COL.29.4_1_gadm36,1429.14624,2001.727051,2001.727051,1023452,1023452,7876
COL,8.4375,-75.22916667,COL.13.14_1_gadm36,1646.498535,4283.161835,4283.161835,1002052,1002052,7869
COL,7.479166667,-75.22916667,COL.2.23_1_gadm36,486.1864014,1970.666556,1970.666556,986719,986719,7929
COL,7.5625,-75.22916667,COL.2.23_1_gadm36,486.0820923,716.7696311,716.7696311,986291,986291,7930
COL,7.8125,-75.22916667,COL.2.23_1_gadm36,485.7950439,794.9144745,794.9144745,987889,987889,7932
COL,7.895833333,-75.22916667,COL.2.23_1_gadm36,676.1913452,4837.179459,4837.179459,987888,987888,7933
COL,7.729166667,-75.22916667,COL.2.23_1_gadm36,461.4624634,1441.150138,1441.150138,1022584,1022584,7934
COL,2.604166667,-75.22916667,COL.17.4_1_gadm36,1536.789185,813.6140332,813.6140332,1006387,1006387,7884
COL,1.604166667,-75.22916667,COL.8.5_1_gadm36,560.2302856,3475.125061,3475.125061,996302,996302,7925
COL,1.479166667,-75.22916667,COL.8.5_1_gadm36,493.3638306,2777.487232,2777.487232,996293,996293,7927
COL,1.5625,-75.22916667,COL.8.5_1_gadm36,504.7179565,2252.979078,2252.979078,996299,996299,7928
COL,5.6875,-75.22916667,COL.2.13_1_gadm36,1076.833862,3028.601435,3028.601435,988055,988055,7888
COL,4.895833333,-75.22916667,COL.29.45_1_gadm36,711.3096313,607.163861,607.163861,1019533,1019533,7936
COL,4.145833333,-75.22916667,COL.29.43_1_gadm36,888.0460205,949.2771444,949.2771444,1019438,1019438,7904
COL,4.229166667,-75.22916667,COL.29.43_1_gadm36,758.0388794,1121.582985,1440.676744,683145,1019066,7910
COL,8.729166667,-75.22916667,COL.28.8_1_gadm36,1193.309204,1422.438651,2175.506643,1018232,1017619,7873
COL,3.6875,-75.22916667,COL.29.12_1_gadm36,1200.83728,1756.407489,1756.407489,1019460,1019460,7881
COL,5.8125,-75.22916667,COL.2.105_1_gadm36,1767.987061,641.2269889,641.2269889,988435,988435,7887
COL,6.729166667,-75.22916667,COL.2.51_1_gadm36,1072.370239,1699.402676,1699.402676,987038,987038,7891
COL,3.354166667,-75.22916667,COL.17.36_1_gadm36,1015.717407,6277.45366,6277.45366,1006044,1006044,7894
COL,3.229166667,-75.22916667,COL.17.36_1_gadm36,700.6507568,1139.093544,1139.093544,1006295,1006295,7913
COL,3.3125,-75.22916667,COL.17.36_1_gadm36,851.1655273,7108.990537,7108.990537,1006429,1006429,7916
COL,3.645833333,-75.22916667,COL.29.28_1_gadm36,1182.955566,4732.37863,4732.37863,680359,680359,7886
COL,3.9375,-75.22916667,COL.29.29_1_gadm36,979.4094849,524.484435,524.484435,1019606,1019606,7899
COL,8.145833333,-75.22916667,COL.13.1_1_gadm36,815.5526733,1080.739915,1080.739915,1002653,1002653,7906
COL,8.229166667,-75.22916667,COL.13.1_1_gadm36,812.3921509,1798.408636,1798.408636,1002650,1002650,7907
COL,8.3125,-75.22916667,COL.13.1_1_gadm36,912.3269653,80.73526443,80.73526443,1002639,1002639,7909
COL,4.020833333,-75.22916667,COL.29.39_1_gadm36,1011.669434,380.8848324,380.8848324,1019600,1019600,7897
COL,8.395833333,-75.22916667,COL.13.14_1_gadm36,1435.025513,3901.546952,3901.546952,1002054,1002054,7878
COL,2.770833333,-75.22916667,COL.17.26_1_gadm36,1592.627563,877.5980199,877.5980199,1005680,1005680,7862
COL,6.645833333,-75.22916667,COL.2.51_1_gadm36,1094.364624,793.341735,793.341735,989129,989129,7890
COL,8.8125,-75.22916667,COL.28.8_1_gadm36,1093.719971,1388.972337,1388.972337,1017953,1017953,7880
COL,9.520833333,-75.22916667,COL.28.12_1_gadm36,1185.586304,219.9329869,219.9329869,1018002,1018002,7882
COL,5.520833333,-75.22916667,COL.2.72_1_gadm36,1581.259644,1974.787081,1974.787081,987282,987282,7865
COL,9.854166667,-75.22916667,COL.5.23_1_gadm36,1383.662964,1351.664485,1351.664485,991789,991789,7875
COL,3.770833333,-75.22916667,COL.29.12_1_gadm36,1040.71814,907.6733061,907.6733061,1019607,1019607,7889
COL,2.520833333,-75.22916667,COL.8.13_1_gadm36,1100.266113,3794.481084,3794.481084,1006403,1006403,7895
COL,5.770833333,-75.22916667,COL.2.105_1_gadm36,1028.107178,1428.442016,1428.442016,988438,988438,7903
COL,10.1875,-75.22916667,COL.5.13_1_gadm36,1345.620361,2954.33585,2954.33585,992014,992014,7867
COL,1.395833333,-75.22916667,COL.8.3_1_gadm36,493.3820801,1717.537119,1717.537119,996291,996291,7926
COL,7.3125,-75.22916667,COL.2.108_1_gadm36,612.7076416,3270.824625,3270.824625,987326,987326,7918
COL,1.354166667,-75.22916667,COL.8.3_1_gadm36,471.0687256,2418.185724,2418.185724,996342,996342,7938
COL,6.854166667,-75.22916667,COL.2.53_1_gadm36,1648.553467,800.9614007,800.9614007,987155,987155,7860
COL,2.479166667,-75.22916667,COL.8.13_1_gadm36,876.5650635,4709.267214,4709.267214,1006403,1006403,7915
COL,7.020833333,-75.22916667,COL.2.9_1_gadm36,650.7062988,1442.909694,1442.909694,988901,988901,7901
COL,10.77083333,-75.22916667,COL.4.11_1_gadm36,795.2381592,2959.676958,2959.676958,990353,990353,7877
COL,5.604166667,-75.22916667,COL.2.72_1_gadm36,1585.458496,676.825847,676.825847,988806,988806,7864
COL,5.479166667,-75.22916667,COL.7.17_1_gadm36,1543.060547,437.2346861,437.2346861,680280,680280,7868
COL,3.604166667,-75.22916667,COL.29.28_1_gadm36,1053.900024,2329.275928,2329.275928,680359,680359,7902
COL,3.5625,-75.22916667,COL.29.28_1_gadm36,859.2054443,3083.269138,3083.269138,1023503,1023503,7908
COL,3.4375,-75.22916667,COL.29.28_1_gadm36,761.3486328,2164.372756,2164.372756,1019552,1019552,7911
COL,3.520833333,-75.22916667,COL.29.28_1_gadm36,768.4771729,5433.002324,5433.002324,1019543,1019543,7912
COL,4.9375,-75.22916667,COL.29.45_1_gadm36,979.7479858,359.6275748,359.6275748,1018452,1018452,7900
COL,1.6875,-75.22916667,COL.8.5_1_gadm36,603.3898926,2890.24281,2890.24281,996247,996247,7920
COL,5.4375,-75.22916667,COL.7.17_1_gadm36,1482.946655,2027.682333,2027.682333,995151,995151,7872
COL,5.354166667,-75.22916667,COL.7.17_1_gadm36,985.956665,2775.458914,2775.458914,994970,994970,7924
COL,4.729166667,-75.22916667,COL.29.41_1_gadm36,615.7582397,1387.085055,1387.085055,1019621,1019621,7914
COL,7.395833333,-75.22916667,COL.2.108_1_gadm36,594.3780518,3927.87864,3927.87864,989453,989453,7919
COL,7.270833333,-75.22916667,COL.2.108_1_gadm36,598.3552856,2100.041967,2100.041967,987326,987326,7922
COL,8.895833333,-75.22916667,COL.13.6_1_gadm36,1974.025757,2063.600408,2063.600408,1017724,1017724,7863
COL,9.604166667,-75.22916667,COL.28.12_1_gadm36,1324.01416,2031.614641,2031.614641,1018021,1018021,7883
COL,9.9375,-75.22916667,COL.5.24_1_gadm36,1990.778809,4370.960319,4934.954678,992060,992325,7870
COL,7.9375,-75.22916667,COL.2.23_1_gadm36,1461.658325,2460.393005,2460.393005,986749,986749,7905
COL,8.354166667,-75.22916667,COL.13.1_1_gadm36,1208.832153,1607.827521,4582.83053,1002054,1002639,7892
COL,1.0625,-75.22916667,COL.8.14_1_gadm36,207.6029205,4261.16783,5076.810315,996599,996484,7957
COL,1.020833333,-75.22916667,COL.8.14_1_gadm36,194.3351288,2196.202482,4235.223763,996592,996485,7959
COL,0.895833333,-75.22916667,COL.8.14_1_gadm36,131.7636566,3795.506502,3795.506502,984873,984873,7960
COL,0.604166667,-75.22916667,COL.8.14_1_gadm36,29.55058289,3054.571989,3054.571989,984770,984770,7969
COL,0.6875,-75.22916667,COL.8.14_1_gadm36,24.01190186,1781.617135,1781.617135,984868,984868,7971
COL,0.8125,-75.22916667,COL.8.14_1_gadm36,22.46697044,4204.487026,4204.487026,984877,984877,7972
COL,1.145833333,-75.22916667,COL.8.14_1_gadm36,378.103363,1990.473949,9664.743855,996326,996479,7942
COL,9.645833333,-75.1875,COL.5.10_1_gadm36,1883.102905,1981.216735,3756.400901,1018373,992312,8015
COL,8.4375,-75.1875,COL.28.17_1_gadm36,1761.148926,6378.546284,7623.866204,1002640,1002641,8007
COL,2.4375,-75.22916667,COL.8.13_1_gadm36,513.9929199,8292.050535,8292.050535,1006405,1006405,7945
COL,9.4375,-75.1875,COL.28.9_1_gadm36,2001.330566,950.4740603,950.4740603,1017650,1017650,7993
COL,8.645833333,-75.1875,COL.28.17_1_gadm36,1902.463257,3174.41313,3174.41313,1018215,1018215,8008
COL,8.604166667,-75.1875,COL.28.17_1_gadm36,1852.392334,2479.272168,2479.272168,1018241,1018241,8012
COL,8.5625,-75.1875,COL.28.17_1_gadm36,1779.191772,2856.020741,2856.020741,1018228,1018228,8014
COL,6.1875,-75.1875,COL.2.55_1_gadm36,2893.765625,1240.479158,1624.534002,989212,989209,7984
COL,5.1875,-75.1875,COL.7.10_1_gadm36,2637.526611,554.9506304,554.9506304,995557,995557,7994
COL,6.104166667,-75.1875,COL.2.52_1_gadm36,3940.692871,653.4929246,653.4929246,989555,989555,7982
COL,9.104166667,-75.1875,COL.28.5_1_gadm36,5252.77002,5782.300638,5782.300638,1017978,1017978,7983
COL,2.895833333,-75.1875,COL.17.19_1_gadm36,8360.708008,3365.573251,3365.573251,1011349,1011349,7978
COL,9.145833333,-75.1875,COL.28.5_1_gadm36,5607.753418,1597.994035,1597.994035,1017978,1017978,7981
COL,2.854166667,-75.1875,COL.17.19_1_gadm36,8283.146484,1861.039655,1861.039655,1011349,1011349,7979
